m_B,deltaE,nFlux
42.9766,220,0
42.9766,230,0
42.9766,240,0
42.9766,250,0
42.9766,260,0
42.9766,270,0
42.9766,280,0
42.9766,290,0
42.9766,300,0
42.9766,310,0
42.9766,320,0
42.9766,330,0
42.9766,340,0
42.9766,350,0
42.9766,360,0
42.9766,370,0
42.9766,380,0
42.9766,390,0
42.9766,400,0
42.9766,410,0
42.9766,420,0
42.9766,430,0
42.9766,440,0
42.9766,450,0
42.9766,460,0
42.9766,470,0
42.9766,480,0
42.9766,490,0
42.9766,500,0
42.9766,510,0
42.9766,520,0
42.9766,530,0
42.9766,540,0
42.9766,550,0
42.9766,560,0
42.9766,570,0
42.9766,580,0
42.9766,590,0
42.9766,600,0
42.9766,610,0
42.9766,620,0
42.9766,630,0
42.9766,640,0
42.9766,650,0
42.9766,660,0
42.9766,670,0
42.9766,680,0
42.9766,690,0
42.9766,700,0
42.9766,710,0
42.9766,720,0
42.9766,730,0
42.9766,740,0
42.9766,750,0
42.9766,760,0
42.9766,770,0
42.9766,780,0
42.9766,790,0
42.9766,800,0
42.9766,810,0
42.9766,820,0
42.9766,830,0
42.9766,840,0
42.9766,850,0
42.9766,860,0
42.9766,870,0
42.9766,880,0
42.9766,890,0
42.9766,900,0
42.9766,910,0
42.9766,920,0
42.9766,930,0
42.9766,940,0
42.9766,950,0
42.9766,960,0
42.9766,970,0
42.9766,980,0
42.9766,990,0
43.6644,0,63
43.6644,10,135
43.6644,20,197
43.6644,30,547
43.6644,40,957
43.6644,50,1411
43.6644,60,667
43.6644,70,0
43.6644,80,0
43.6644,90,0
43.6644,100,0
43.6644,110,0
43.6644,120,0
43.6644,130,0
43.6644,140,0
43.6644,150,0
43.6644,160,0
43.6644,170,0
43.6644,180,0
43.6644,190,0
43.6644,200,0
43.6644,210,0
43.6644,220,0
43.6644,230,0
43.6644,240,0
43.6644,250,0
43.6644,260,0
43.6644,270,0
43.6644,280,0
43.6644,290,0
43.6644,300,0
43.6644,310,0
43.6644,320,0
43.6644,330,0
43.6644,340,0
43.6644,350,0
43.6644,360,0
43.6644,370,0
43.6644,380,0
43.6644,390,0
43.6644,400,0
43.6644,410,0
43.6644,420,0
43.6644,430,0
43.6644,440,0
43.6644,450,0
43.6644,460,0
43.6644,470,0
43.6644,480,0
43.6644,490,0
43.6644,500,0
43.6644,510,0
43.6644,520,0
43.6644,530,0
43.6644,540,0
43.6644,550,0
43.6644,560,0
43.6644,570,0
43.6644,580,0
43.6644,590,0
43.6644,600,0
43.6644,610,0
43.6644,620,0
43.6644,630,0
43.6644,640,0
43.6644,650,0
43.6644,660,0
43.6644,670,0
43.6644,680,0
43.6644,690,0
43.6644,700,0
43.6644,710,0
43.6644,720,0
43.6644,730,0
43.6644,740,0
43.6644,750,0
43.6644,760,0
43.6644,770,0
43.6644,780,0
43.6644,790,0
43.6644,800,0
43.6644,810,0
43.6644,820,0
43.6644,830,0
43.6644,840,0
43.6644,850,0
43.6644,860,0
43.6644,870,0
43.6644,880,0
43.6644,890,0
43.6644,900,0
43.6644,910,0
43.6644,920,0
43.6644,930,0
43.6644,940,0
43.6644,950,0
43.6644,960,0
43.6644,970,0
43.6644,980,0
43.6644,990,0
44.3521,0,72
44.3521,10,144
44.3521,20,201
44.3521,30,598
44.3521,40,1379
44.3521,50,1714
44.3521,60,311
44.3521,70,0
44.3521,80,0
44.3521,90,0
44.3521,100,0
44.3521,110,0
44.3521,120,0
44.3521,130,0
44.3521,140,0
44.3521,150,0
44.3521,160,0
44.3521,170,0
44.3521,180,0
44.3521,190,0
44.3521,200,0
44.3521,210,0
44.3521,220,0
44.3521,230,0
44.3521,240,0
44.3521,250,0
44.3521,260,0
44.3521,270,0
44.3521,280,0
44.3521,290,0
44.3521,300,0
44.3521,310,0
44.3521,320,0
44.3521,330,0
44.3521,340,0
44.3521,350,0
44.3521,360,0
44.3521,370,0
44.3521,380,0
44.3521,390,0
44.3521,400,0
44.3521,410,0
44.3521,420,0
44.3521,430,0
44.3521,440,0
44.3521,450,0
44.3521,460,0
44.3521,470,0
44.3521,480,0
44.3521,490,0
44.3521,500,0
44.3521,510,0
44.3521,520,0
44.3521,530,0
44.3521,540,0
44.3521,550,0
44.3521,560,0
44.3521,570,0
44.3521,580,0
44.3521,590,0
44.3521,600,0
44.3521,610,0
44.3521,620,0
44.3521,630,0
44.3521,640,0
44.3521,650,0
44.3521,660,0
44.3521,670,0
44.3521,680,0
44.3521,690,0
44.3521,700,0
44.3521,710,0
44.3521,720,0
44.3521,730,0
44.3521,740,0
44.3521,750,0
44.3521,760,0
44.3521,770,0
44.3521,780,0
44.3521,790,0
44.3521,800,0
44.3521,810,0
44.3521,820,0
44.3521,830,0
44.3521,840,0
44.3521,850,0
44.3521,860,0
44.3521,870,0
44.3521,880,0
44.3521,890,0
44.3521,900,0
44.3521,910,0
44.3521,920,0
44.3521,930,0
44.3521,940,0
44.3521,950,0
44.3521,960,0
44.3521,970,0
44.3521,980,0
44.3521,990,0
45.0399,0,77
45.0399,10,172
45.0399,20,270
45.0399,30,561
45.0399,40,2034
45.0399,50,2085
45.0399,60,0
45.0399,70,0
45.0399,80,0
45.0399,90,0
45.0399,100,0
45.0399,110,0
45.0399,120,0
45.0399,130,0
45.0399,140,0
45.0399,150,0
45.0399,160,0
45.0399,170,0
45.0399,180,0
45.0399,190,0
45.0399,200,0
45.0399,210,0
45.0399,220,0
45.0399,230,0
45.0399,240,0
45.0399,250,0
45.0399,260,0
45.0399,270,0
45.0399,280,0
45.0399,290,0
45.0399,300,0
45.0399,310,0
45.0399,320,0
45.0399,330,0
45.0399,340,0
45.0399,350,0
45.0399,360,0
45.0399,370,0
45.0399,380,0
45.0399,390,0
45.0399,400,0
45.0399,410,0
45.0399,420,0
45.0399,430,0
45.0399,440,0
45.0399,450,0
45.0399,460,0
45.0399,470,0
45.0399,480,0
45.0399,490,0
45.0399,500,0
45.0399,510,0
45.0399,520,0
45.0399,530,0
45.0399,540,0
45.0399,550,0
45.0399,560,0
45.0399,570,0
45.0399,580,0
45.0399,590,0
45.0399,600,0
45.0399,610,0
45.0399,620,0
45.0399,630,0
45.0399,640,0
45.0399,650,0
45.0399,660,0
45.0399,670,0
45.0399,680,0
45.0399,690,0
45.0399,700,0
45.0399,710,0
45.0399,720,0
45.0399,730,0
45.0399,740,0
45.0399,750,0
45.0399,760,0
45.0399,770,0
45.0399,780,0
45.0399,790,0
45.0399,800,0
45.0399,810,0
45.0399,820,0
45.0399,830,0
45.0399,840,0
45.0399,850,0
45.0399,860,0
45.0399,870,0
45.0399,880,0
45.0399,890,0
45.0399,900,0
45.0399,910,0
45.0399,920,0
45.0399,930,0
45.0399,940,0
45.0399,950,0
45.0399,960,0
45.0399,970,0
45.0399,980,0
45.0399,990,0
45.7277,0,60
45.7277,10,186
45.7277,20,358
45.7277,30,641
45.7277,40,1419
45.7277,50,1456
45.7277,60,0
45.7277,70,0
45.7277,80,0
45.7277,90,0
45.7277,100,0
45.7277,110,0
45.7277,120,0
45.7277,130,0
45.7277,140,0
45.7277,150,0
45.7277,160,0
45.7277,170,0
45.7277,180,0
45.7277,190,0
45.7277,200,0
45.7277,210,0
45.7277,220,0
45.7277,230,0
45.7277,240,0
45.7277,250,0
45.7277,260,0
45.7277,270,0
45.7277,280,0
45.7277,290,0
45.7277,300,0
45.7277,310,0
45.7277,320,0
45.7277,330,0
45.7277,340,0
45.7277,350,0
45.7277,360,0
45.7277,370,0
45.7277,380,0
45.7277,390,0
45.7277,400,0
45.7277,410,0
45.7277,420,0
45.7277,430,0
45.7277,440,0
45.7277,450,0
45.7277,460,0
45.7277,470,0
45.7277,480,0
45.7277,490,0
45.7277,500,0
45.7277,510,0
45.7277,520,0
45.7277,530,0
45.7277,540,0
45.7277,550,0
45.7277,560,0
45.7277,570,0
45.7277,580,0
45.7277,590,0
45.7277,600,0
45.7277,610,0
45.7277,620,0
45.7277,630,0
45.7277,640,0
45.7277,650,0
45.7277,660,0
45.7277,670,0
45.7277,680,0
45.7277,690,0
45.7277,700,0
45.7277,710,0
45.7277,720,0
45.7277,730,0
45.7277,740,0
45.7277,750,0
45.7277,760,0
45.7277,770,0
45.7277,780,0
45.7277,790,0
45.7277,800,0
45.7277,810,0
45.7277,820,0
45.7277,830,0
45.7277,840,0
45.7277,850,0
45.7277,860,0
45.7277,870,0
45.7277,880,0
45.7277,890,0
45.7277,900,0
45.7277,910,0
45.7277,920,0
45.7277,930,0
45.7277,940,0
45.7277,950,0
45.7277,960,0
45.7277,970,0
45.7277,980,0
45.7277,990,0
46.4155,0,58
46.4155,10,191
46.4155,20,339
46.4155,30,643
46.4155,40,2637
46.4155,50,1072
46.4155,60,0
46.4155,70,0
46.4155,80,0
46.4155,90,0
46.4155,100,0
46.4155,110,0
46.4155,120,0
46.4155,130,0
46.4155,140,0
46.4155,150,0
46.4155,160,0
46.4155,170,0
46.4155,180,0
46.4155,190,0
46.4155,200,0
46.4155,210,0
46.4155,220,0
46.4155,230,0
46.4155,240,0
46.4155,250,0
46.4155,260,0
46.4155,270,0
46.4155,280,0
46.4155,290,0
46.4155,300,0
46.4155,310,0
46.4155,320,0
46.4155,330,0
46.4155,340,0
46.4155,350,0
46.4155,360,0
46.4155,370,0
46.4155,380,0
46.4155,390,0
46.4155,400,0
46.4155,410,0
46.4155,420,0
46.4155,430,0
46.4155,440,0
46.4155,450,0
46.4155,460,0
46.4155,470,0
46.4155,480,0
46.4155,490,0
46.4155,500,0
46.4155,510,0
46.4155,520,0
46.4155,530,0
46.4155,540,0
46.4155,550,0
46.4155,560,0
46.4155,570,0
46.4155,580,0
46.4155,590,0
46.4155,600,0
46.4155,610,0
46.4155,620,0
46.4155,630,0
46.4155,640,0
46.4155,650,0
46.4155,660,0
46.4155,670,0
46.4155,680,0
46.4155,690,0
46.4155,700,0
46.4155,710,0
46.4155,720,0
46.4155,730,0
46.4155,740,0
46.4155,750,0
46.4155,760,0
46.4155,770,0
46.4155,780,0
46.4155,790,0
46.4155,800,0
46.4155,810,0
46.4155,820,0
46.4155,830,0
46.4155,840,0
46.4155,850,0
46.4155,860,0
46.4155,870,0
46.4155,880,0
46.4155,890,0
46.4155,900,0
46.4155,910,0
46.4155,920,0
46.4155,930,0
46.4155,940,0
46.4155,950,0
46.4155,960,0
46.4155,970,0
46.4155,980,0
46.4155,990,0
47.1033,0,51
47.1033,10,170
47.1033,20,488
47.1033,30,915
47.1033,40,1522
47.1033,50,545
47.1033,60,0
47.1033,70,0
47.1033,80,0
47.1033,90,0
47.1033,100,0
47.1033,110,0
47.1033,120,0
47.1033,130,0
47.1033,140,0
47.1033,150,0
47.1033,160,0
47.1033,170,0
47.1033,180,0
47.1033,190,0
47.1033,200,0
47.1033,210,0
47.1033,220,0
47.1033,230,0
47.1033,240,0
47.1033,250,0
47.1033,260,0
47.1033,270,0
47.1033,280,0
47.1033,290,0
47.1033,300,0
47.1033,310,0
47.1033,320,0
47.1033,330,0
47.1033,340,0
47.1033,350,0
47.1033,360,0
47.1033,370,0
47.1033,380,0
47.1033,390,0
47.1033,400,0
47.1033,410,0
47.1033,420,0
47.1033,430,0
47.1033,440,0
47.1033,450,0
47.1033,460,0
47.1033,470,0
47.1033,480,0
47.1033,490,0
47.1033,500,0
47.1033,510,0
47.1033,520,0
47.1033,530,0
47.1033,540,0
47.1033,550,0
47.1033,560,0
47.1033,570,0
47.1033,580,0
47.1033,590,0
47.1033,600,0
47.1033,610,0
47.1033,620,0
47.1033,630,0
47.1033,640,0
47.1033,650,0
47.1033,660,0
47.1033,670,0
47.1033,680,0
47.1033,690,0
47.1033,700,0
47.1033,710,0
47.1033,720,0
47.1033,730,0
47.1033,740,0
47.1033,750,0
47.1033,760,0
47.1033,770,0
47.1033,780,0
47.1033,790,0
47.1033,800,0
47.1033,810,0
47.1033,820,0
47.1033,830,0
47.1033,840,0
47.1033,850,0
47.1033,860,0
47.1033,870,0
47.1033,880,0
47.1033,890,0
47.1033,900,0
47.1033,910,0
47.1033,920,0
47.1033,930,0
47.1033,940,0
47.1033,950,0
47.1033,960,0
47.1033,970,0
47.1033,980,0
47.1033,990,0
47.791,0,81
47.791,10,157
47.791,20,592
47.791,30,2551
47.791,40,3888
47.791,50,41
47.791,60,0
47.791,70,0
47.791,80,0
47.791,90,0
47.791,100,0
47.791,110,0
47.791,120,0
47.791,130,0
47.791,140,0
47.791,150,0
47.791,160,0
47.791,170,0
47.791,180,0
47.791,190,0
47.791,200,0
47.791,210,0
47.791,220,0
47.791,230,0
47.791,240,0
47.791,250,0
47.791,260,0
47.791,270,0
47.791,280,0
47.791,290,0
47.791,300,0
47.791,310,0
47.791,320,0
47.791,330,0
47.791,340,0
47.791,350,0
47.791,360,0
47.791,370,0
47.791,380,0
47.791,390,0
47.791,400,0
47.791,410,0
47.791,420,0
47.791,430,0
47.791,440,0
47.791,450,0
47.791,460,0
47.791,470,0
47.791,480,0
47.791,490,0
47.791,500,0
47.791,510,0
47.791,520,0
47.791,530,0
47.791,540,0
47.791,550,0
47.791,560,0
47.791,570,0
47.791,580,0
47.791,590,0
47.791,600,0
47.791,610,0
47.791,620,0
47.791,630,0
47.791,640,0
47.791,650,0
47.791,660,0
47.791,670,0
47.791,680,0
47.791,690,0
47.791,700,0
47.791,710,0
47.791,720,0
47.791,730,0
47.791,740,0
47.791,750,0
47.791,760,0
47.791,770,0
47.791,780,0
47.791,790,0
47.791,800,0
47.791,810,0
47.791,820,0
47.791,830,0
47.791,840,0
47.791,850,0
47.791,860,0
47.791,870,0
47.791,880,0
47.791,890,0
47.791,900,0
47.791,910,0
47.791,920,0
47.791,930,0
47.791,940,0
47.791,950,0
47.791,960,0
47.791,970,0
47.791,980,0
47.791,990,0
48.4788,0,72
48.4788,10,204
48.4788,20,668
48.4788,30,693
48.4788,40,1319
48.4788,50,0
48.4788,60,0
48.4788,70,0
48.4788,80,0
48.4788,90,0
48.4788,100,0
48.4788,110,0
48.4788,120,0
48.4788,130,0
48.4788,140,0
48.4788,150,0
48.4788,160,0
48.4788,170,0
48.4788,180,0
48.4788,190,0
48.4788,200,0
48.4788,210,0
48.4788,220,0
48.4788,230,0
48.4788,240,0
48.4788,250,0
48.4788,260,0
48.4788,270,0
48.4788,280,0
48.4788,290,0
48.4788,300,0
48.4788,310,0
48.4788,320,0
48.4788,330,0
48.4788,340,0
48.4788,350,0
48.4788,360,0
48.4788,370,0
48.4788,380,0
48.4788,390,0
48.4788,400,0
48.4788,410,0
48.4788,420,0
48.4788,430,0
48.4788,440,0
48.4788,450,0
48.4788,460,0
48.4788,470,0
48.4788,480,0
48.4788,490,0
48.4788,500,0
48.4788,510,0
48.4788,520,0
48.4788,530,0
48.4788,540,0
48.4788,550,0
48.4788,560,0
48.4788,570,0
48.4788,580,0
48.4788,590,0
48.4788,600,0
48.4788,610,0
48.4788,620,0
48.4788,630,0
48.4788,640,0
48.4788,650,0
48.4788,660,0
48.4788,670,0
48.4788,680,0
48.4788,690,0
48.4788,700,0
48.4788,710,0
48.4788,720,0
48.4788,730,0
48.4788,740,0
48.4788,750,0
48.4788,760,0
48.4788,770,0
48.4788,780,0
48.4788,790,0
48.4788,800,0
48.4788,810,0
48.4788,820,0
48.4788,830,0
48.4788,840,0
48.4788,850,0
48.4788,860,0
48.4788,870,0
48.4788,880,0
48.4788,890,0
48.4788,900,0
48.4788,910,0
48.4788,920,0
48.4788,930,0
48.4788,940,0
48.4788,950,0
48.4788,960,0
48.4788,970,0
48.4788,980,0
48.4788,990,0
49.1666,0,87
49.1666,10,174
49.1666,20,647
49.1666,30,1276
49.1666,40,1301
49.1666,50,0
49.1666,60,0
49.1666,70,0
49.1666,80,0
49.1666,90,0
49.1666,100,0
49.1666,110,0
49.1666,120,0
49.1666,130,0
49.1666,140,0
49.1666,150,0
49.1666,160,0
49.1666,170,0
49.1666,180,0
49.1666,190,0
49.1666,200,0
49.1666,210,0
49.1666,220,0
49.1666,230,0
49.1666,240,0
49.1666,250,0
49.1666,260,0
49.1666,270,0
49.1666,280,0
49.1666,290,0
49.1666,300,0
49.1666,310,0
49.1666,320,0
49.1666,330,0
49.1666,340,0
49.1666,350,0
49.1666,360,0
49.1666,370,0
49.1666,380,0
49.1666,390,0
49.1666,400,0
49.1666,410,0
49.1666,420,0
49.1666,430,0
49.1666,440,0
49.1666,450,0
49.1666,460,0
49.1666,470,0
49.1666,480,0
49.1666,490,0
49.1666,500,0
49.1666,510,0
49.1666,520,0
49.1666,530,0
49.1666,540,0
49.1666,550,0
49.1666,560,0
49.1666,570,0
49.1666,580,0
49.1666,590,0
49.1666,600,0
49.1666,610,0
49.1666,620,0
49.1666,630,0
49.1666,640,0
49.1666,650,0
49.1666,660,0
49.1666,670,0
49.1666,680,0
49.1666,690,0
49.1666,700,0
49.1666,710,0
49.1666,720,0
49.1666,730,0
49.1666,740,0
49.1666,750,0
49.1666,760,0
49.1666,770,0
49.1666,780,0
49.1666,790,0
49.1666,800,0
49.1666,810,0
49.1666,820,0
49.1666,830,0
49.1666,840,0
49.1666,850,0
49.1666,860,0
49.1666,870,0
49.1666,880,0
49.1666,890,0
49.1666,900,0
49.1666,910,0
49.1666,920,0
49.1666,930,0
49.1666,940,0
49.1666,950,0
49.1666,960,0
49.1666,970,0
49.1666,980,0
49.1666,990,0
49.8544,0,105
49.8544,10,270
49.8544,20,587
49.8544,30,1444
49.8544,40,585
49.8544,50,0
49.8544,60,0
49.8544,70,0
49.8544,80,0
49.8544,90,0
49.8544,100,0
49.8544,110,0
49.8544,120,0
49.8544,130,0
49.8544,140,0
49.8544,150,0
49.8544,160,0
49.8544,170,0
49.8544,180,0
49.8544,190,0
49.8544,200,0
49.8544,210,0
49.8544,220,0
49.8544,230,0
49.8544,240,0
49.8544,250,0
49.8544,260,0
49.8544,270,0
49.8544,280,0
49.8544,290,0
49.8544,300,0
49.8544,310,0
49.8544,320,0
49.8544,330,0
49.8544,340,0
49.8544,350,0
49.8544,360,0
49.8544,370,0
49.8544,380,0
49.8544,390,0
49.8544,400,0
49.8544,410,0
49.8544,420,0
49.8544,430,0
49.8544,440,0
49.8544,450,0
49.8544,460,0
49.8544,470,0
49.8544,480,0
49.8544,490,0
49.8544,500,0
49.8544,510,0
49.8544,520,0
49.8544,530,0
49.8544,540,0
49.8544,550,0
49.8544,560,0
49.8544,570,0
49.8544,580,0
49.8544,590,0
49.8544,600,0
49.8544,610,0
49.8544,620,0
49.8544,630,0
49.8544,640,0
49.8544,650,0
49.8544,660,0
49.8544,670,0
49.8544,680,0
49.8544,690,0
49.8544,700,0
49.8544,710,0
49.8544,720,0
49.8544,730,0
49.8544,740,0
49.8544,750,0
49.8544,760,0
49.8544,770,0
49.8544,780,0
49.8544,790,0
49.8544,800,0
49.8544,810,0
49.8544,820,0
49.8544,830,0
49.8544,840,0
49.8544,850,0
49.8544,860,0
49.8544,870,0
49.8544,880,0
49.8544,890,0
49.8544,900,0
49.8544,910,0
49.8544,920,0
49.8544,930,0
49.8544,940,0
49.8544,950,0
49.8544,960,0
49.8544,970,0
49.8544,980,0
49.8544,990,0
50.5422,0,105
50.5422,10,270
50.5422,20,336
50.5422,30,858
50.5422,40,375
50.5422,50,0
50.5422,60,0
50.5422,70,0
50.5422,80,0
50.5422,90,0
50.5422,100,0
50.5422,110,0
50.5422,120,0
50.5422,130,0
50.5422,140,0
50.5422,150,0
50.5422,160,0
50.5422,170,0
50.5422,180,0
50.5422,190,0
50.5422,200,0
50.5422,210,0
50.5422,220,0
50.5422,230,0
50.5422,240,0
50.5422,250,0
50.5422,260,0
50.5422,270,0
50.5422,280,0
50.5422,290,0
50.5422,300,0
50.5422,310,0
50.5422,320,0
50.5422,330,0
50.5422,340,0
50.5422,350,0
50.5422,360,0
50.5422,370,0
50.5422,380,0
50.5422,390,0
50.5422,400,0
50.5422,410,0
50.5422,420,0
50.5422,430,0
50.5422,440,0
50.5422,450,0
50.5422,460,0
50.5422,470,0
50.5422,480,0
50.5422,490,0
50.5422,500,0
50.5422,510,0
50.5422,520,0
50.5422,530,0
50.5422,540,0
50.5422,550,0
50.5422,560,0
50.5422,570,0
50.5422,580,0
50.5422,590,0
50.5422,600,0
50.5422,610,0
50.5422,620,0
50.5422,630,0
50.5422,640,0
50.5422,650,0
50.5422,660,0
50.5422,670,0
50.5422,680,0
50.5422,690,0
50.5422,700,0
50.5422,710,0
50.5422,720,0
50.5422,730,0
50.5422,740,0
50.5422,750,0
50.5422,760,0
50.5422,770,0
50.5422,780,0
50.5422,790,0
50.5422,800,0
50.5422,810,0
50.5422,820,0
50.5422,830,0
50.5422,840,0
50.5422,850,0
50.5422,860,0
50.5422,870,0
50.5422,880,0
50.5422,890,0
50.5422,900,0
50.5422,910,0
50.5422,920,0
50.5422,930,0
50.5422,940,0
50.5422,950,0
50.5422,960,0
50.5422,970,0
50.5422,980,0
50.5422,990,0
51.2299,0,129
51.2299,10,300
51.2299,20,377
51.2299,30,1048
51.2299,40,55
51.2299,50,0
51.2299,60,0
51.2299,70,0
51.2299,80,0
51.2299,90,0
51.2299,100,0
51.2299,110,0
51.2299,120,0
51.2299,130,0
51.2299,140,0
51.2299,150,0
51.2299,160,0
51.2299,170,0
51.2299,180,0
51.2299,190,0
51.2299,200,0
51.2299,210,0
51.2299,220,0
51.2299,230,0
51.2299,240,0
51.2299,250,0
51.2299,260,0
51.2299,270,0
51.2299,280,0
51.2299,290,0
51.2299,300,0
51.2299,310,0
51.2299,320,0
51.2299,330,0
51.2299,340,0
51.2299,350,0
51.2299,360,0
51.2299,370,0
51.2299,380,0
51.2299,390,0
51.2299,400,0
51.2299,410,0
51.2299,420,0
51.2299,430,0
51.2299,440,0
51.2299,450,0
51.2299,460,0
51.2299,470,0
51.2299,480,0
51.2299,490,0
51.2299,500,0
51.2299,510,0
51.2299,520,0
51.2299,530,0
51.2299,540,0
51.2299,550,0
51.2299,560,0
51.2299,570,0
51.2299,580,0
51.2299,590,0
51.2299,600,0
51.2299,610,0
51.2299,620,0
51.2299,630,0
51.2299,640,0
51.2299,650,0
51.2299,660,0
51.2299,670,0
51.2299,680,0
51.2299,690,0
51.2299,700,0
51.2299,710,0
51.2299,720,0
51.2299,730,0
51.2299,740,0
51.2299,750,0
51.2299,760,0
51.2299,770,0
51.2299,780,0
51.2299,790,0
51.2299,800,0
51.2299,810,0
51.2299,820,0
51.2299,830,0
51.2299,840,0
51.2299,850,0
51.2299,860,0
51.2299,870,0
51.2299,880,0
51.2299,890,0
51.2299,900,0
51.2299,910,0
51.2299,920,0
51.2299,930,0
51.2299,940,0
51.2299,950,0
51.2299,960,0
51.2299,970,0
51.2299,980,0
51.2299,990,0
51.9177,0,99
51.9177,10,404
51.9177,20,1170
51.9177,30,1173
51.9177,40,0
51.9177,50,0
51.9177,60,0
51.9177,70,0
51.9177,80,0
51.9177,90,0
51.9177,100,0
51.9177,110,0
51.9177,120,0
51.9177,130,0
51.9177,140,0
51.9177,150,0
51.9177,160,0
51.9177,170,0
51.9177,180,0
51.9177,190,0
51.9177,200,0
51.9177,210,0
51.9177,220,0
51.9177,230,0
51.9177,240,0
51.9177,250,0
51.9177,260,0
51.9177,270,0
51.9177,280,0
51.9177,290,0
51.9177,300,0
51.9177,310,0
51.9177,320,0
51.9177,330,0
51.9177,340,0
51.9177,350,0
51.9177,360,0
51.9177,370,0
51.9177,380,0
51.9177,390,0
51.9177,400,0
51.9177,410,0
51.9177,420,0
51.9177,430,0
51.9177,440,0
51.9177,450,0
51.9177,460,0
51.9177,470,0
51.9177,480,0
51.9177,490,0
51.9177,500,0
51.9177,510,0
51.9177,520,0
51.9177,530,0
51.9177,540,0
51.9177,550,0
51.9177,560,0
51.9177,570,0
51.9177,580,0
51.9177,590,0
51.9177,600,0
51.9177,610,0
51.9177,620,0
51.9177,630,0
51.9177,640,0
51.9177,650,0
51.9177,660,0
51.9177,670,0
51.9177,680,0
51.9177,690,0
51.9177,700,0
51.9177,710,0
51.9177,720,0
51.9177,730,0
51.9177,740,0
51.9177,750,0
51.9177,760,0
51.9177,770,0
51.9177,780,0
51.9177,790,0
51.9177,800,0
51.9177,810,0
51.9177,820,0
51.9177,830,0
51.9177,840,0
51.9177,850,0
51.9177,860,0
51.9177,870,0
51.9177,880,0
51.9177,890,0
51.9177,900,0
51.9177,910,0
51.9177,920,0
51.9177,930,0
51.9177,940,0
51.9177,950,0
51.9177,960,0
51.9177,970,0
51.9177,980,0
51.9177,990,0
52.6055,0,143
52.6055,10,324
52.6055,20,2583
52.6055,30,593
52.6055,40,0
52.6055,50,0
52.6055,60,0
52.6055,70,0
52.6055,80,0
52.6055,90,0
52.6055,100,0
52.6055,110,0
52.6055,120,0
52.6055,130,0
52.6055,140,0
52.6055,150,0
52.6055,160,0
52.6055,170,0
52.6055,180,0
52.6055,190,0
52.6055,200,0
52.6055,210,0
52.6055,220,0
52.6055,230,0
52.6055,240,0
52.6055,250,0
52.6055,260,0
52.6055,270,0
52.6055,280,0
52.6055,290,0
52.6055,300,0
52.6055,310,0
52.6055,320,0
52.6055,330,0
52.6055,340,0
52.6055,350,0
52.6055,360,0
52.6055,370,0
52.6055,380,0
52.6055,390,0
52.6055,400,0
52.6055,410,0
52.6055,420,0
52.6055,430,0
52.6055,440,0
52.6055,450,0
52.6055,460,0
52.6055,470,0
52.6055,480,0
52.6055,490,0
52.6055,500,0
52.6055,510,0
52.6055,520,0
52.6055,530,0
52.6055,540,0
52.6055,550,0
52.6055,560,0
52.6055,570,0
52.6055,580,0
52.6055,590,0
52.6055,600,0
52.6055,610,0
52.6055,620,0
52.6055,630,0
52.6055,640,0
52.6055,650,0
52.6055,660,0
52.6055,670,0
52.6055,680,0
52.6055,690,0
52.6055,700,0
52.6055,710,0
52.6055,720,0
52.6055,730,0
52.6055,740,0
52.6055,750,0
52.6055,760,0
52.6055,770,0
52.6055,780,0
52.6055,790,0
52.6055,800,0
52.6055,810,0
52.6055,820,0
52.6055,830,0
52.6055,840,0
52.6055,850,0
52.6055,860,0
52.6055,870,0
52.6055,880,0
52.6055,890,0
52.6055,900,0
52.6055,910,0
52.6055,920,0
52.6055,930,0
52.6055,940,0
52.6055,950,0
52.6055,960,0
52.6055,970,0
52.6055,980,0
52.6055,990,0
53.2933,0,174
53.2933,10,252
53.2933,20,470
53.2933,30,479
53.2933,40,0
53.2933,50,0
53.2933,60,0
53.2933,70,0
53.2933,80,0
53.2933,90,0
53.2933,100,0
53.2933,110,0
53.2933,120,0
53.2933,130,0
53.2933,140,0
53.2933,150,0
53.2933,160,0
53.2933,170,0
53.2933,180,0
53.2933,190,0
53.2933,200,0
53.2933,210,0
53.2933,220,0
53.2933,230,0
53.2933,240,0
53.2933,250,0
53.2933,260,0
53.2933,270,0
53.2933,280,0
53.2933,290,0
53.2933,300,0
53.2933,310,0
53.2933,320,0
53.2933,330,0
53.2933,340,0
53.2933,350,0
53.2933,360,0
53.2933,370,0
53.2933,380,0
53.2933,390,0
53.2933,400,0
53.2933,410,0
53.2933,420,0
53.2933,430,0
53.2933,440,0
53.2933,450,0
53.2933,460,0
53.2933,470,0
53.2933,480,0
53.2933,490,0
53.2933,500,0
53.2933,510,0
53.2933,520,0
53.2933,530,0
53.2933,540,0
53.2933,550,0
53.2933,560,0
53.2933,570,0
53.2933,580,0
53.2933,590,0
53.2933,600,0
53.2933,610,0
53.2933,620,0
53.2933,630,0
53.2933,640,0
53.2933,650,0
53.2933,660,0
53.2933,670,0
53.2933,680,0
53.2933,690,0
53.2933,700,0
53.2933,710,0
53.2933,720,0
53.2933,730,0
53.2933,740,0
53.2933,750,0
53.2933,760,0
53.2933,770,0
53.2933,780,0
53.2933,790,0
53.2933,800,0
53.2933,810,0
53.2933,820,0
53.2933,830,0
